,date,category,sales_rate
,2016-03-25,숙취해소제,155
,2016-03-25,탄산음료,140
,2016-03-25,면도기,28
,2016-03-26,과자,1656
,2016-03-26,라면,1022
,2016-03-26,생수,494
,2016-03-26,맥주,304
,2016-03-26,생리대,120
,2016-03-26,숙취해소제,63
,2016-03-26,스타킹,84
,2016-03-26,아이스크림,690
,2016-03-26,탄산음료,112
,2016-03-26,마스크,14
,2016-03-26,면도기,7
,2016-03-27,과자,1854
,2016-03-27,맥주,409
,2016-03-27,생수,372
,2016-03-27,스타킹,147
,2016-03-27,아이스크림,775
,2016-03-27,탄산음료,154
,2016-03-27,라면,1022
,2016-03-27,마스크,14
,2016-03-27,생리대,148
,2016-03-27,숙취해소제,42
,2016-03-27,면도기,14
,2016-03-28,과자,1310
,2016-03-28,라면,1219
,2016-03-28,아이스크림,1135
,2016-03-28,탄산음료,189
,2016-03-28,마스크,14
,2016-03-28,맥주,422
,2016-03-28,면도기,21
,2016-03-28,생리대,105
,2016-03-28,생수,543
,2016-03-28,숙취해소제,84
,2016-03-28,스타킹,99
,2016-03-29,과자,1493
,2016-03-29,라면,1226
,2016-03-29,생수,387
,2016-03-29,아이스크림,669
,2016-03-29,우산,303
,2016-03-29,탄산음료,182
,2016-03-29,마스크,7
,2016-03-29,맥주,246
,2016-03-29,생리대,127
,2016-03-29,숙취해소제,84
,2016-03-29,스타킹,127
,2016-03-29,면도기,14
,2016-03-30,과자,1789
,2016-03-30,라면,965
,2016-03-30,생수,543
,2016-03-30,아이스크림,860
,2016-03-30,마스크,49
,2016-03-30,맥주,443
,2016-03-30,생리대,70
,2016-03-30,숙취해소제,42
,2016-03-30,스타킹,70
,2016-03-30,탄산음료,254
,2016-03-30,면도기,7
,2016-03-31,과자,1466
,2016-03-31,라면,1127
,2016-03-31,생수,593
,2016-03-31,스타킹,155
,2016-03-31,아이스크림,1148
,2016-03-31,탄산음료,218
,2016-03-31,마스크,21
,2016-03-31,맥주,260
,2016-03-31,생리대,120
,2016-03-31,숙취해소제,42
,2016-03-31,면도기,14
,2016-04-01,과자,1682
,2016-04-01,라면,959
,2016-04-01,마스크,14
,2016-04-01,생수,607
,2016-04-01,숙취해소제,119
,2016-04-01,스타킹,148
,2016-04-01,아이스크림,1239
,2016-04-01,맥주,465
,2016-04-01,면도기,21
,2016-04-01,생리대,127
,2016-04-01,탄산음료,204
,2016-04-02,과자,1437
,2016-04-02,라면,832
,2016-04-02,생리대,155
,2016-04-02,아이스크림,1057
,2016-04-02,맥주,429
,2016-04-02,면도기,42
,2016-04-02,생수,698
,2016-04-02,숙취해소제,98
,2016-04-02,스타킹,162
,2016-04-02,탄산음료,197
,2016-04-02,마스크,21
,2016-04-03,과자,1902
,2016-04-03,라면,1135
,2016-04-03,생수,768
,2016-04-03,우산,360
,2016-04-03,탄산음료,162
,2016-04-03,맥주,267
,2016-04-03,생리대,70
,2016-04-03,숙취해소제,77
,2016-04-03,스타킹,70
,2016-04-03,아이스크림,740
,2016-04-04,과자,1565
,2016-04-04,라면,1071
,2016-04-04,생수,614
,2016-04-04,아이스크림,1198
,2016-04-04,탄산음료,218
,2016-04-04,맥주,345
,2016-04-04,생리대,162
,2016-04-04,숙취해소제,56
,2016-04-04,스타킹,70
,2016-04-04,마스크,14
,2016-04-04,면도기,7
,2016-04-05,과자,1621
,2016-04-05,라면,1001
,2016-04-05,생수,401
,2016-04-05,스타킹,141
,2016-04-05,아이스크림,675
,2016-04-05,탄산음료,303
,2016-04-05,마스크,7
,2016-04-05,맥주,239
,2016-04-05,면도기,35
,2016-04-05,생리대,70
,2016-04-05,숙취해소제,84
,2016-04-05,우산,14
,2016-04-06,과자,1747
,2016-04-06,라면,994
,2016-04-06,맥주,543
,2016-04-06,생리대,84
,2016-04-06,스타킹,92
,2016-04-06,아이스크림,1064
,2016-04-06,우산,338
,2016-04-06,탄산음료,148
,2016-04-06,마스크,14
,2016-04-06,생수,649
,2016-04-06,숙취해소제,42
,2016-04-06,면도기,7
,2016-04-07,과자,1444
,2016-04-07,라면,943
,2016-04-07,생수,570
,2016-04-07,숙취해소제,133
,2016-04-07,아이스크림,1155
,2016-04-07,탄산음료,218
,2016-04-07,맥주,339
,2016-04-07,면도기,14
,2016-04-07,생리대,42
,2016-04-07,스타킹,98
,2016-04-07,우산,70
,2016-04-07,마스크,7
,2016-04-08,과자,1655
,2016-04-08,라면,1233
,2016-04-08,마스크,77
,2016-04-08,맥주,402
,2016-04-08,생수,549
,2016-04-08,숙취해소제,161
,2016-04-08,스타킹,119
,2016-04-08,아이스크림,1345
,2016-04-08,탄산음료,239
,2016-04-08,생리대,91
,2016-04-08,면도기,7
,2016-04-09,과자,1684
,2016-04-09,라면,1014
,2016-04-09,숙취해소제,112
,2016-04-09,아이스크림,740
,2016-04-09,탄산음료,190
,2016-04-09,마스크,197
,2016-04-09,맥주,317
,2016-04-09,생리대,113
,2016-04-09,생수,493
,2016-04-09,스타킹,127
,2016-04-09,우산,7
,2016-04-10,과자,1972
,2016-04-10,라면,960
,2016-04-10,마스크,176
,2016-04-10,맥주,464
,2016-04-10,생리대,112
,2016-04-10,생수,676
,2016-04-10,아이스크림,1445
,2016-04-10,숙취해소제,49
,2016-04-10,스타킹,77
,2016-04-10,탄산음료,225
,2016-04-10,면도기,7
,2016-04-11,과자,1656
,2016-04-11,라면,1219
,2016-04-11,생수,522
,2016-04-11,스타킹,63
,2016-04-11,아이스크림,951
,2016-04-11,탄산음료,147
,2016-04-11,마스크,21
,2016-04-11,맥주,409
,2016-04-11,면도기,7
,2016-04-11,생리대,134
,2016-04-11,숙취해소제,106
,2016-04-12,과자,1740
,2016-04-12,라면,1142
,2016-04-12,생수,619
,2016-04-12,아이스크림,1303
,2016-04-12,탄산음료,246
,2016-04-12,마스크,42
,2016-04-12,맥주,401
,2016-04-12,면도기,14
,2016-04-12,생리대,105
,2016-04-12,숙취해소제,98
,2016-04-12,스타킹,85
,2016-04-13,과자,1635
,2016-04-13,라면,1226
,2016-04-13,맥주,388
,2016-04-13,생수,570
,2016-04-13,아이스크림,1790
,2016-04-13,탄산음료,162
,2016-04-13,마스크,21
,2016-04-13,생리대,49
,2016-04-13,숙취해소제,77
,2016-04-13,스타킹,70
,2016-04-13,우산,56
,2016-04-13,면도기,14
,2016-04-14,과자,1493
,2016-04-14,라면,1303
,2016-04-14,생수,451
,2016-04-14,아이스크림,908
,2016-04-14,탄산음료,289
,2016-04-14,마스크,14
,2016-04-14,맥주,387
,2016-04-14,면도기,42
,2016-04-14,생리대,119
,2016-04-14,숙취해소제,35
,2016-04-14,스타킹,183
,2016-04-15,과자,1493
,2016-04-15,라면,1000
,2016-04-15,맥주,366
,2016-04-15,면도기,35
,2016-04-15,스타킹,113
,2016-04-15,아이스크림,1268
,2016-04-15,탄산음료,254
,2016-04-15,마스크,56
,2016-04-15,생리대,119
,2016-04-15,생수,408
,2016-04-15,숙취해소제,91
,2016-04-16,과자,2007
,2016-04-16,라면,1142
,2016-04-16,맥주,501
,2016-04-16,아이스크림,1141
,2016-04-16,우산,670
,2016-04-16,탄산음료,225
,2016-04-16,면도기,14
,2016-04-16,생리대,91
,2016-04-16,생수,528
,2016-04-16,숙취해소제,91
,2016-04-16,스타킹,84
,2016-04-16,마스크,7
,2016-04-17,과자,1994
,2016-04-17,라면,1094
,2016-04-17,맥주,303
,2016-04-17,생수,521
,2016-04-17,아이스크림,896
,2016-04-17,생리대,63
,2016-04-17,스타킹,35
,2016-04-17,탄산음료,191
,2016-04-17,숙취해소제,7
,2016-04-17,면도기,28
,2016-04-17,마스크,7
,2016-04-17,우산,14
,2016-04-18,과자,1732
,2016-04-18,라면,1522
,2016-04-18,생수,599
,2016-04-18,스타킹,77
,2016-04-18,아이스크림,549
,2016-04-18,우산,599
,2016-04-18,탄산음료,218
,2016-04-18,맥주,331
,2016-04-18,생리대,91
,2016-04-18,숙취해소제,28
,2016-04-18,마스크,14
,2016-04-18,면도기,21
,2016-04-19,과자,1592
,2016-04-19,라면,1339
,2016-04-19,맥주,373
,2016-04-19,생수,598
,2016-04-19,아이스크림,1071
,2016-04-19,탄산음료,274
,2016-04-19,마스크,35
,2016-04-19,생리대,127
,2016-04-19,숙취해소제,42
,2016-04-19,스타킹,98
,2016-04-19,면도기,7
,2016-04-20,과자,1613
,2016-04-20,라면,1382
,2016-04-20,생리대,84
,2016-04-20,생수,415
,2016-04-20,아이스크림,965
,2016-04-20,우산,400
,2016-04-20,탄산음료,211
,2016-04-20,마스크,21
,2016-04-20,맥주,444
,2016-04-20,면도기,28
,2016-04-20,숙취해소제,105
,2016-04-20,스타킹,155
,2016-04-21,과자,1647
,2016-04-21,라면,1446
,2016-04-21,생수,295
,2016-04-21,스타킹,70
,2016-04-21,아이스크림,789
,2016-04-21,탄산음료,282
,2016-04-21,마스크,7
,2016-04-21,맥주,648
,2016-04-21,생리대,56
,2016-04-21,숙취해소제,91
,2016-04-21,우산,133
,2016-04-21,면도기,21
,2016-04-22,과자,1655
,2016-04-22,라면,1417
,2016-04-22,생수,655
,2016-04-22,탄산음료,218
,2016-04-22,마스크,42
,2016-04-22,맥주,416
,2016-04-22,생리대,84
,2016-04-22,숙취해소제,98
,2016-04-22,스타킹,63
,2016-04-22,아이스크림,874
,2016-04-22,우산,21
,2016-04-22,면도기,35
,2016-04-23,과자,2114
,2016-04-23,라면,1184
,2016-04-23,마스크,260
,2016-04-23,맥주,732
,2016-04-23,탄산음료,182
,2016-04-23,생리대,49
,2016-04-23,생수,705
,2016-04-23,숙취해소제,105
,2016-04-23,스타킹,84
,2016-04-23,아이스크림,1170
,2016-04-23,면도기,28
,2016-04-24,과자,1952
,2016-04-24,라면,994
,2016-04-24,아이스크림,1500
,2016-04-24,탄산음료,282
,2016-04-24,마스크,91
,2016-04-24,맥주,535
,2016-04-24,면도기,28
,2016-04-24,생리대,105
,2016-04-24,생수,493
,2016-04-24,숙취해소제,98
,2016-04-24,스타킹,49
,2016-04-25,과자,1537
,2016-04-25,라면,1318
,2016-04-25,맥주,451
,2016-04-25,생수,620
,2016-04-25,스타킹,42
,2016-04-25,아이스크림,1290
,2016-04-25,탄산음료,338
,2016-04-25,마스크,70
,2016-04-25,생리대,92
,2016-04-25,숙취해소제,70
,2016-04-25,면도기,14
,2016-04-26,과자,1480
,2016-04-26,라면,951
,2016-04-26,마스크,84
,2016-04-26,맥주,374
,2016-04-26,면도기,21
,2016-04-26,생수,535
,2016-04-26,아이스크림,1965
,2016-04-26,탄산음료,338
,2016-04-26,생리대,84
,2016-04-26,숙취해소제,91
,2016-04-26,스타킹,56
,2016-04-27,과자,1599
,2016-04-27,라면,1107
,2016-04-27,생수,451
,2016-04-27,스타킹,155
,2016-04-27,아이스크림,1176
,2016-04-27,탄산음료,268
,2016-04-27,마스크,126
,2016-04-27,맥주,310
,2016-04-27,생리대,112
,2016-04-27,숙취해소제,133
,2016-04-28,과자,1896
,2016-04-28,라면,1233
,2016-04-28,아이스크림,1636
,2016-04-28,탄산음료,275
,2016-04-28,마스크,77
,2016-04-28,맥주,499
,2016-04-28,생리대,91
,2016-04-28,생수,521
,2016-04-28,숙취해소제,147
,2016-04-28,스타킹,120
,2016-04-28,면도기,14
,2016-04-29,과자,1607
,2016-04-29,라면,1304
,2016-04-29,마스크,35
,2016-04-29,맥주,542
,2016-04-29,생리대,70
,2016-04-29,생수,620
,2016-04-29,숙취해소제,154
,2016-04-29,아이스크림,1509
,2016-04-29,탄산음료,352
,2016-04-29,스타킹,77
,2016-04-29,면도기,14
,2016-04-30,과자,1924
,2016-04-30,라면,831
,2016-04-30,마스크,42
,2016-04-30,생수,464
,2016-04-30,아이스크림,1367
,2016-04-30,탄산음료,162
,2016-04-30,맥주,690
,2016-04-30,면도기,28
,2016-04-30,생리대,204
,2016-04-30,숙취해소제,126
,2016-04-30,스타킹,63
,2016-05-01,과자,1642
,2016-05-01,라면,1184
,2016-05-01,생수,697
,2016-05-01,아이스크림,1726
,2016-05-01,맥주,422
,2016-05-01,생리대,105
,2016-05-01,숙취해소제,112
,2016-05-01,스타킹,77
,2016-05-01,우산,7
,2016-05-01,탄산음료,324
,2016-05-01,마스크,7
,2016-05-01,면도기,14
,2016-05-02,과자,1592
,2016-05-02,라면,1170
,2016-05-02,생수,527
,2016-05-02,스타킹,35
,2016-05-02,아이스크림,1162
,2016-05-02,우산,769
,2016-05-02,탄산음료,275
,2016-05-02,맥주,317
,2016-05-02,생리대,113
,2016-05-02,숙취해소제,91
,2016-05-02,마스크,14
,2016-05-02,면도기,21
,2016-05-03,과자,1472
,2016-05-03,라면,1346
,2016-05-03,생수,267
,2016-05-03,아이스크림,711
,2016-05-03,탄산음료,168
,2016-05-03,마스크,21
,2016-05-03,맥주,409
,2016-05-03,생리대,49
,2016-05-03,숙취해소제,28
,2016-05-03,스타킹,85
,2016-05-03,우산,134
,2016-05-03,면도기,21
,2016-05-04,과자,1600
,2016-05-04,라면,1410
,2016-05-04,마스크,21
,2016-05-04,맥주,627
,2016-05-04,생리대,148
,2016-05-04,생수,902
,2016-05-04,스타킹,105
,2016-05-04,아이스크림,1155
,2016-05-04,탄산음료,451
,2016-05-04,숙취해소제,169
,2016-05-04,면도기,14
,2016-05-05,과자,1656
,2016-05-05,라면,1021
,2016-05-05,생수,1043
,2016-05-05,아이스크림,1685
,2016-05-05,탄산음료,345
,2016-05-05,마스크,7
,2016-05-05,맥주,591
,2016-05-05,생리대,49
,2016-05-05,숙취해소제,91
,2016-05-05,스타킹,56
,2016-05-05,우산,345
,2016-05-05,면도기,56
,2016-05-06,과자,2085
,2016-05-06,라면,1176
,2016-05-06,생수,324
,2016-05-06,맥주,486
,2016-05-06,생리대,98
,2016-05-06,스타킹,14
,2016-05-06,아이스크림,705
,2016-05-06,우산,126
,2016-05-06,탄산음료,219
,2016-05-06,숙취해소제,49
,2016-05-06,면도기,14
,2016-05-06,마스크,35
,2016-05-07,과자,1550
,2016-05-07,생수,903
,2016-05-07,아이스크림,1015
,2016-05-07,탄산음료,218
,2016-05-07,라면,776
,2016-05-07,마스크,56
,2016-05-07,맥주,472
,2016-05-07,생리대,127
,2016-05-07,스타킹,92
,2016-05-07,숙취해소제,119
,2016-05-08,과자,1535
,2016-05-08,라면,1001
,2016-05-08,맥주,373
,2016-05-08,면도기,28
,2016-05-08,생수,726
,2016-05-08,숙취해소제,56
,2016-05-08,아이스크림,1648
,2016-05-08,탄산음료,267
,2016-05-08,생리대,70
,2016-05-08,스타킹,63
,2016-05-08,우산,7
,2016-05-09,과자,1241
,2016-05-09,라면,972
,2016-05-09,생리대,127
,2016-05-09,생수,697
,2016-05-09,스타킹,49
,2016-05-09,아이스크림,1219
,2016-05-09,탄산음료,309
,2016-05-09,맥주,345
,2016-05-09,숙취해소제,112
,2016-05-09,마스크,7
,2016-05-09,면도기,14
,2016-05-09,우산,7
,2016-05-10,과자,1832
,2016-05-10,라면,1162
,2016-05-10,맥주,331
,2016-05-10,생수,394
,2016-05-10,스타킹,77
,2016-05-10,아이스크림,640
,2016-05-10,탄산음료,267
,2016-05-10,면도기,14
,2016-05-10,생리대,92
,2016-05-10,숙취해소제,105
,2016-05-10,우산,147
,2016-05-11,과자,1444
,2016-05-11,라면,1288
,2016-05-11,생리대,154
,2016-05-11,생수,556
,2016-05-11,스타킹,112
,2016-05-11,아이스크림,2297
,2016-05-11,탄산음료,310
,2016-05-11,마스크,7
,2016-05-11,맥주,352
,2016-05-11,면도기,21
,2016-05-11,숙취해소제,119
,2016-05-11,우산,7
,2016-05-12,과자,1227
,2016-05-12,라면,1099
,2016-05-12,아이스크림,1507
,2016-05-12,탄산음료,317
,2016-05-12,마스크,14
,2016-05-12,맥주,324
,2016-05-12,생리대,120
,2016-05-12,생수,656
,2016-05-12,숙취해소제,119
,2016-05-12,스타킹,134
,2016-05-13,과자,1775
,2016-05-13,라면,1240
,2016-05-13,맥주,543
,2016-05-13,생수,507
,2016-05-13,아이스크림,1903
,2016-05-13,탄산음료,352
,2016-05-13,마스크,7
,2016-05-13,생리대,148
,2016-05-13,숙취해소제,119
,2016-05-13,스타킹,98
,2016-05-13,우산,7
,2016-05-13,면도기,28
,2016-05-14,과자,1705
,2016-05-14,라면,734
,2016-05-14,생수,944
,2016-05-14,아이스크림,1536
,2016-05-14,탄산음료,359
,2016-05-14,맥주,577
,2016-05-14,면도기,21
,2016-05-14,생리대,56
,2016-05-14,숙취해소제,133
,2016-05-14,스타킹,77
,2016-05-14,마스크,7
,2016-05-15,과자,1641
,2016-05-15,라면,1007
,2016-05-15,우산,873
,2016-05-15,맥주,537
,2016-05-15,생리대,105
,2016-05-15,생수,854
,2016-05-15,숙취해소제,98
,2016-05-15,스타킹,35
,2016-05-15,아이스크림,1296
,2016-05-15,탄산음료,218
,2016-05-15,면도기,21
,2016-05-16,과자,1521
,2016-05-16,라면,1396
,2016-05-16,맥주,380
,2016-05-16,면도기,14
,2016-05-16,생수,669
,2016-05-16,아이스크림,1444
,2016-05-16,탄산음료,302
,2016-05-16,생리대,148
,2016-05-16,숙취해소제,105
,2016-05-16,스타킹,127
,2016-05-16,마스크,7
,2016-05-17,과자,1388
,2016-05-17,라면,985
,2016-05-17,맥주,359
,2016-05-17,숙취해소제,70
,2016-05-17,아이스크림,1036
,2016-05-17,마스크,7
,2016-05-17,생리대,77
,2016-05-17,생수,401
,2016-05-17,스타킹,49
,2016-05-17,탄산음료,268
,2016-05-17,면도기,7
,2016-05-18,과자,1310
,2016-05-18,라면,1253
,2016-05-18,마스크,14
,2016-05-18,맥주,598
,2016-05-18,생수,585
,2016-05-18,스타킹,77
,2016-05-18,아이스크림,1685
,2016-05-18,생리대,106
,2016-05-18,숙취해소제,49
,2016-05-18,탄산음료,303
,2016-05-18,면도기,7
,2016-05-19,과자,1712
,2016-05-19,라면,1064
,2016-05-19,맥주,571
,2016-05-19,생수,656
,2016-05-19,아이스크림,1987
,2016-05-19,탄산음료,422
,2016-05-19,마스크,35
,2016-05-19,생리대,84
,2016-05-19,숙취해소제,84
,2016-05-19,스타킹,119
,2016-05-19,면도기,14
,2016-05-20,과자,1445
,2016-05-20,라면,1072
,2016-05-20,맥주,613
,2016-05-20,생리대,148
,2016-05-20,생수,951
,2016-05-20,숙취해소제,246
,2016-05-20,스타킹,91
,2016-05-20,아이스크림,3185
,2016-05-20,탄산음료,359
,2016-05-20,면도기,21
,2016-05-21,과자,1833
,2016-05-21,라면,1077
,2016-05-21,생수,761
,2016-05-21,아이스크림,2578
,2016-05-21,탄산음료,450
,2016-05-21,마스크,14
,2016-05-21,맥주,663
,2016-05-21,면도기,42
,2016-05-21,생리대,113
,2016-05-21,숙취해소제,140
,2016-05-21,스타킹,21
,2016-05-22,과자,1564
,2016-05-22,스타킹,28
,2016-05-22,아이스크림,2304
,2016-05-22,라면,881
,2016-05-22,맥주,578
,2016-05-22,생리대,106
,2016-05-22,생수,578
,2016-05-22,숙취해소제,42
,2016-05-22,탄산음료,331
,2016-05-22,면도기,7
,2016-05-23,과자,1381
,2016-05-23,라면,1100
,2016-05-23,맥주,464
,2016-05-23,생리대,63
,2016-05-23,생수,959
,2016-05-23,아이스크림,1947
,2016-05-23,탄산음료,338
,2016-05-23,숙취해소제,77
,2016-05-23,스타킹,112
,2016-05-23,우산,63
,2016-05-23,면도기,7
,2016-05-23,마스크,7
,2016-05-24,과자,1508
,2016-05-24,라면,1282
,2016-05-24,맥주,451
,2016-05-24,생리대,91
,2016-05-24,아이스크림,1297
,2016-05-24,탄산음료,261
,2016-05-24,면도기,21
,2016-05-24,생수,479
,2016-05-24,스타킹,35
,2016-05-24,우산,204
,2016-05-24,숙취해소제,63
,2016-05-25,과자,1641
,2016-05-25,라면,1366
,2016-05-25,맥주,381
,2016-05-25,생수,1007
,2016-05-25,스타킹,49
,2016-05-25,아이스크림,1289
,2016-05-25,탄산음료,247
,2016-05-25,생리대,190
,2016-05-25,숙취해소제,112
,2016-05-25,면도기,14
,2016-05-25,마스크,7
,2016-05-26,과자,1437
,2016-05-26,라면,1057
,2016-05-26,마스크,35
,2016-05-26,맥주,345
,2016-05-26,생수,528
,2016-05-26,아이스크림,1106
,2016-05-26,탄산음료,282
,2016-05-26,면도기,28
,2016-05-26,생리대,112
,2016-05-26,숙취해소제,175
,2016-05-26,스타킹,70
,2016-05-26,우산,84
,2016-05-27,과자,1755
,2016-05-27,라면,1291
,2016-05-27,맥주,493
,2016-05-27,생수,746
,2016-05-27,아이스크림,2262
,2016-05-27,탄산음료,275
,2016-05-27,마스크,42
,2016-05-27,면도기,14
,2016-05-27,생리대,98
,2016-05-27,숙취해소제,119
,2016-05-27,스타킹,84
,2016-05-28,과자,1756
,2016-05-28,라면,978
,2016-05-28,맥주,599
,2016-05-28,생리대,84
,2016-05-28,생수,803
,2016-05-28,아이스크림,2022
,2016-05-28,탄산음료,282
,2016-05-28,마스크,14
,2016-05-28,숙취해소제,77
,2016-05-28,스타킹,28
,2016-05-28,면도기,28
,2016-05-29,과자,1628
,2016-05-29,라면,965
,2016-05-29,생리대,133
,2016-05-29,생수,465
,2016-05-29,아이스크림,1324
,2016-05-29,탄산음료,317
,2016-05-29,마스크,14
,2016-05-29,맥주,550
,2016-05-29,스타킹,28
,2016-05-29,면도기,14
,2016-05-29,숙취해소제,63
,2016-05-30,과자,1472
,2016-05-30,라면,1233
,2016-05-30,맥주,634
,2016-05-30,생수,656
,2016-05-30,숙취해소제,147
,2016-05-30,아이스크림,2009
,2016-05-30,탄산음료,323
,2016-05-30,마스크,42
,2016-05-30,생리대,141
,2016-05-30,스타킹,56
,2016-05-30,면도기,14
,2016-05-31,과자,1395
,2016-05-31,라면,1051
,2016-05-31,마스크,42
,2016-05-31,생리대,70
,2016-05-31,아이스크림,2333
,2016-05-31,탄산음료,302
,2016-05-31,맥주,472
,2016-05-31,생수,713
,2016-05-31,숙취해소제,112
,2016-05-31,스타킹,28
,2016-06-01,과자,1718
,2016-06-01,라면,1183
,2016-06-01,생리대,105
,2016-06-01,생수,846
,2016-06-01,아이스크림,1846
,2016-06-01,맥주,514
,2016-06-01,숙취해소제,84
,2016-06-01,스타킹,63
,2016-06-01,탄산음료,282
,2016-06-01,마스크,14
,2016-06-02,과자,1535
,2016-06-02,라면,1169
,2016-06-02,아이스크림,1776
,2016-06-02,탄산음료,310
,2016-06-02,맥주,472
,2016-06-02,생리대,112
,2016-06-02,생수,394
,2016-06-02,숙취해소제,161
,2016-06-02,스타킹,49
,2016-06-02,우산,14
,2016-06-03,과자,2072
,2016-06-03,라면,1339
,2016-06-03,생수,725
,2016-06-03,아이스크림,2544
,2016-06-03,탄산음료,253
,2016-06-03,맥주,393
,2016-06-03,면도기,14
,2016-06-03,생리대,98
,2016-06-03,숙취해소제,70
,2016-06-03,스타킹,42
,2016-06-04,과자,1783
,2016-06-04,라면,1072
,2016-06-04,생수,802
,2016-06-04,아이스크림,1310
,2016-06-04,탄산음료,154
,2016-06-04,마스크,35
,2016-06-04,맥주,360
,2016-06-04,면도기,49
,2016-06-04,생리대,70
,2016-06-04,숙취해소제,119
,2016-06-04,스타킹,35
,2016-06-05,과자,1817
,2016-06-05,라면,1191
,2016-06-05,맥주,458
,2016-06-05,생수,838
,2016-06-05,아이스크림,2805
,2016-06-05,마스크,7
,2016-06-05,면도기,70
,2016-06-05,생리대,112
,2016-06-05,숙취해소제,42
,2016-06-05,탄산음료,310
,2016-06-05,스타킹,7
,2016-06-05,우산,7
,2016-06-06,과자,1466
,2016-06-06,라면,1001
,2016-06-06,생리대,63
,2016-06-06,생수,556
,2016-06-06,아이스크림,1627
,2016-06-06,탄산음료,232
,2016-06-06,마스크,7
,2016-06-06,맥주,543
,2016-06-06,스타킹,56
,2016-06-06,우산,84
,2016-06-06,숙취해소제,63
,2016-06-06,면도기,28
,2016-06-07,과자,1895
,2016-06-07,라면,1397
,2016-06-07,생리대,105
,2016-06-07,생수,394
,2016-06-07,아이스크림,1192
,2016-06-07,탄산음료,232
,2016-06-07,마스크,7
,2016-06-07,맥주,550
,2016-06-07,면도기,28
,2016-06-07,스타킹,35
,2016-06-07,우산,35
,2016-06-07,숙취해소제,84
,2016-06-08,과자,1712
,2016-06-08,라면,1317
,2016-06-08,생리대,105
,2016-06-08,생수,711
,2016-06-08,아이스크림,1938
,2016-06-08,탄산음료,204
,2016-06-08,맥주,465
,2016-06-08,숙취해소제,84
,2016-06-08,스타킹,42
,2016-06-08,마스크,7
,2016-06-08,면도기,7
,2016-06-09,과자,1691
,2016-06-09,라면,1134
,2016-06-09,맥주,324
,2016-06-09,생리대,105
,2016-06-09,스타킹,70
,2016-06-09,아이스크림,2128
,2016-06-09,탄산음료,401
,2016-06-09,마스크,35
,2016-06-09,생수,803
,2016-06-09,숙취해소제,161
,2016-06-10,과자,1958
,2016-06-10,라면,1212
,2016-06-10,맥주,535
,2016-06-10,생리대,91
,2016-06-10,아이스크림,1909
,2016-06-10,탄산음료,344
,2016-06-10,생수,889
,2016-06-10,숙취해소제,119
,2016-06-10,스타킹,14
,2016-06-10,마스크,14
,2016-06-10,면도기,14
,2016-06-11,과자,2233
,2016-06-11,라면,1318
,2016-06-11,맥주,409
,2016-06-11,생리대,77
,2016-06-11,생수,810
,2016-06-11,스타킹,42
,2016-06-11,아이스크림,1501
,2016-06-11,우산,535
,2016-06-11,탄산음료,219
,2016-06-11,면도기,35
,2016-06-11,숙취해소제,63
,2016-06-12,과자,2417
,2016-06-12,라면,1190
,2016-06-12,생수,634
,2016-06-12,스타킹,56
,2016-06-12,아이스크림,2022
,2016-06-12,탄산음료,254
,2016-06-12,맥주,458
,2016-06-12,면도기,21
,2016-06-12,생리대,119
,2016-06-12,숙취해소제,35
,2016-06-12,우산,7
,2016-06-13,과자,2070
,2016-06-13,라면,1240
,2016-06-13,생수,663
,2016-06-13,아이스크림,1712
,2016-06-13,탄산음료,267
,2016-06-13,맥주,374
,2016-06-13,면도기,21
,2016-06-13,생리대,42
,2016-06-13,스타킹,14
,2016-06-13,숙취해소제,28
,2016-06-14,과자,1980
,2016-06-14,라면,1276
,2016-06-14,생리대,56
,2016-06-14,생수,536
,2016-06-14,아이스크림,2078
,2016-06-14,탄산음료,232
,2016-06-14,맥주,451
,2016-06-14,면도기,21
,2016-06-14,숙취해소제,147
,2016-06-14,스타킹,21
,2016-06-14,우산,154
,2016-06-15,과자,2156
,2016-06-15,라면,1503
,2016-06-15,생수,515
,2016-06-15,아이스크림,1458
,2016-06-15,우산,380
,2016-06-15,맥주,275
,2016-06-15,생리대,63
,2016-06-15,숙취해소제,106
,2016-06-15,스타킹,49
,2016-06-15,탄산음료,197
,2016-06-15,면도기,7
,2016-06-16,과자,2051
,2016-06-16,라면,1494
,2016-06-16,맥주,281
,2016-06-16,생수,557
,2016-06-16,아이스크림,1296
,2016-06-16,생리대,84
,2016-06-16,숙취해소제,105
,2016-06-16,스타킹,21
,2016-06-16,탄산음료,261
,2016-06-16,마스크,7
,2016-06-16,면도기,21
,2016-06-17,과자,2121
,2016-06-17,라면,1402
,2016-06-17,마스크,7
,2016-06-17,맥주,444
,2016-06-17,생리대,126
,2016-06-17,생수,769
,2016-06-17,아이스크림,2002
,2016-06-17,탄산음료,351
,2016-06-17,숙취해소제,182
,2016-06-17,스타킹,28
,2016-06-17,면도기,21
,2016-06-18,과자,2276
,2016-06-18,라면,1036
,2016-06-18,맥주,612
,2016-06-18,생리대,155
,2016-06-18,생수,1247
,2016-06-18,아이스크림,1952
,2016-06-18,탄산음료,204
,2016-06-18,면도기,14
,2016-06-18,숙취해소제,98
,2016-06-18,스타킹,28
,2016-06-18,마스크,7
,2016-06-19,과자,2184
,2016-06-19,라면,1198
,2016-06-19,맥주,423
,2016-06-19,생수,592
